session_id,timestamp_ms,phase,event_type,gaze_x,gaze_y,click_x,click_y,element_type,card_row,card_col,card_id,card_image_name,matched,game_time_ms
20251213_151001,54604897,memorization,gaze_sample,1996,596,,,grid_frame,,,,,,0
20251213_151001,54604960,memorization,gaze_sample,1943,616,,,card,1,3,3,3.png,,0
20251213_151001,54605022,memorization,gaze_sample,1905,644,,,card,1,3,3,3.png,,0
20251213_151001,54605084,memorization,gaze_sample,1907,636,,,card,1,3,3,3.png,,0
20251213_151001,54605148,memorization,gaze_sample,1937,619,,,card,1,3,3,3.png,,0
20251213_151001,54605209,memorization,gaze_sample,1975,611,,,card,1,3,3,3.png,,0
20251213_151001,54605272,memorization,gaze_sample,2023,584,,,grid_frame,,,,,,0
20251213_151001,54605333,memorization,gaze_sample,2058,550,,,card,1,4,3,3.png,,0
20251213_151001,54605394,memorization,gaze_sample,2101,551,,,card,1,4,3,3.png,,0
20251213_151001,54605456,memorization,gaze_sample,2123,554,,,card,1,4,3,3.png,,0
20251213_151001,54605517,memorization,gaze_sample,2123,559,,,card,1,4,3,3.png,,0
20251213_151001,54605579,memorization,gaze_sample,2120,566,,,card,1,4,3,3.png,,0
20251213_151001,54605644,memorization,gaze_sample,2132,572,,,card,1,4,3,3.png,,0
20251213_151001,54605706,memorization,gaze_sample,2141,575,,,card,1,4,3,3.png,,0
20251213_151001,54605766,memorization,gaze_sample,2145,571,,,card,1,4,3,3.png,,0
20251213_151001,54605828,memorization,gaze_sample,2161,575,,,card,1,4,3,3.png,,0
20251213_151001,54605890,memorization,gaze_sample,2172,575,,,card,1,4,3,3.png,,0
20251213_151001,54605950,memorization,gaze_sample,2171,574,,,card,1,4,3,3.png,,0
20251213_151001,54606014,memorization,gaze_sample,2171,574,,,card,1,4,3,3.png,,0
20251213_151001,54606079,memorization,gaze_sample,2177,557,,,card,1,4,3,3.png,,0
20251213_151001,54606142,memorization,gaze_sample,2177,557,,,card,1,4,3,3.png,,0
20251213_151001,54606204,memorization,gaze_sample,2181,552,,,card,1,4,3,3.png,,0
20251213_151001,54606267,memorization,gaze_sample,2181,552,,,card,1,4,3,3.png,,0
20251213_151001,54606330,memorization,gaze_sample,2184,542,,,card,1,4,3,3.png,,0
20251213_151001,54606393,memorization,gaze_sample,2183,536,,,card,1,4,3,3.png,,0
20251213_151001,54606454,memorization,gaze_sample,2186,529,,,card,1,4,3,3.png,,0
20251213_151001,54606517,memorization,gaze_sample,2189,530,,,card,1,4,3,3.png,,0
20251213_151001,54606581,memorization,gaze_sample,2191,531,,,card,1,4,3,3.png,,0
20251213_151001,54606640,memorization,gaze_sample,2190,533,,,card,1,4,3,3.png,,0
20251213_151001,54606704,memorization,gaze_sample,2195,531,,,card,1,4,3,3.png,,0
20251213_151001,54606766,memorization,gaze_sample,2194,534,,,card,1,4,3,3.png,,0
20251213_151001,54606807,memorization,phase_end,,,,,,,,,,,0
20251213_151001,54606807,play,phase_start,,,,,,,,,,,0
20251213_151001,54606829,play,gaze_sample,2193,536,,,card,1,4,3,3.png,,22
20251213_151001,54606890,play,gaze_sample,2190,536,,,card,1,4,3,3.png,,83
20251213_151001,54606953,play,gaze_sample,2163,502,,,card,1,4,3,3.png,,146
20251213_151001,54607015,play,gaze_sample,2162,500,,,card,1,4,3,3.png,,208
20251213_151001,54607076,play,gaze_sample,2162,500,,,card,1,4,3,3.png,,269
20251213_151001,54607139,play,gaze_sample,2163,514,,,card,1,4,3,3.png,,332
20251213_151001,54607200,play,gaze_sample,2163,514,,,card,1,4,3,3.png,,393
20251213_151001,54607262,play,gaze_sample,2163,514,,,card,1,4,3,3.png,,455
20251213_151001,54607326,play,gaze_sample,2156,523,,,card,1,4,3,3.png,,519
20251213_151001,54607387,play,gaze_sample,2156,523,,,card,1,4,3,3.png,,580
20251213_151001,54607449,play,click,2156,523,2172,604,card,1,4,3,3.png,0,633
20251213_151001,54607454,play,gaze_sample,2156,523,,,card,1,4,3,3.png,,647
20251213_151001,54607528,play,gaze_sample,2049,499,,,card,1,4,3,3.png,,721
20251213_151001,54607577,play,gaze_sample,2067,535,,,card,1,4,3,3.png,,770
20251213_151001,54607641,play,gaze_sample,2067,535,,,card,1,4,3,3.png,,834
20251213_151001,54607705,play,gaze_sample,2059,544,,,card,1,4,3,3.png,,898
20251213_151001,54607762,play,gaze_sample,2051,531,,,card,1,4,3,3.png,,955
20251213_151001,54607827,play,gaze_sample,1977,531,,,card,1,3,3,3.png,,1020
20251213_151001,54607891,play,gaze_sample,2014,568,,,grid_frame,,,,,,1084
20251213_151001,54607960,play,gaze_sample,1957,584,,,card,1,3,3,3.png,,1153
20251213_151001,54608023,play,gaze_sample,1884,592,,,card,1,3,3,3.png,,1216
20251213_151001,54608086,play,gaze_sample,1826,593,,,card,1,3,3,3.png,,1279
20251213_151001,54608147,play,gaze_sample,1836,601,,,card,1,3,3,3.png,,1340
20251213_151001,54608210,play,gaze_sample,1779,664,,,card,1,3,3,3.png,,1403
20251213_151001,54608272,play,gaze_sample,1725,695,,,card,1,3,3,3.png,,1465
20251213_151001,54608333,play,gaze_sample,1725,695,,,card,1,3,3,3.png,,1526
20251213_151001,54608398,play,gaze_sample,1664,730,,,grid_frame,,,,,,1591
20251213_151001,54608463,play,gaze_sample,1618,816,,,card,2,2,4,4.png,,1656
20251213_151001,54608523,play,gaze_sample,1586,871,,,card,2,2,4,4.png,,1716
20251213_151001,54608585,play,gaze_sample,1614,866,,,card,2,2,4,4.png,,1778
20251213_151001,54608646,play,gaze_sample,1623,884,,,card,2,2,4,4.png,,1839
20251213_151001,54608710,play,gaze_sample,1638,886,,,card,2,2,4,4.png,,1903
20251213_151001,54608769,play,gaze_sample,1605,836,,,card,2,2,4,4.png,,1962
20251213_151001,54608799,play,click,1574,808,1833,604,card,1,3,3,3.png,1,1986
20251213_151001,54608827,play,gaze_sample,1533,782,,,card,2,2,4,4.png,,2020
20251213_151001,54608888,play,gaze_sample,1513,761,,,grid_frame,,,,,,2081
20251213_151001,54608955,play,gaze_sample,1498,755,,,grid_frame,,,,,,2148
20251213_151001,54609020,play,gaze_sample,1512,764,,,grid_frame,,,,,,2213
20251213_151001,54609082,play,gaze_sample,1505,769,,,grid_frame,,,,,,2275
20251213_151001,54609148,play,gaze_sample,1516,777,,,card,2,2,4,4.png,,2341
20251213_151001,54609210,play,gaze_sample,1513,766,,,grid_frame,,,,,,2403
20251213_151001,54609274,play,gaze_sample,1524,765,,,grid_frame,,,,,,2467
20251213_151001,54609334,play,gaze_sample,1566,752,,,grid_frame,,,,,,2527
20251213_151001,54609397,play,gaze_sample,1601,739,,,card,1,2,2,2.png,,2590
20251213_151001,54609459,play,gaze_sample,1600,719,,,card,1,2,2,2.png,,2652
20251213_151001,54609521,play,gaze_sample,1588,708,,,card,1,2,2,2.png,,2714
20251213_151001,54609583,play,gaze_sample,1580,691,,,card,1,2,2,2.png,,2776
20251213_151001,54609644,play,gaze_sample,1533,687,,,card,1,2,2,2.png,,2837
20251213_151001,54609707,play,gaze_sample,1488,683,,,card,1,2,2,2.png,,2900
20251213_151001,54609771,play,gaze_sample,1472,679,,,card,1,2,2,2.png,,2964
20251213_151001,54609833,play,gaze_sample,1463,679,,,card,1,2,2,2.png,,3026
20251213_151001,54609896,play,gaze_sample,1449,684,,,card,1,2,2,2.png,,3089
20251213_151001,54609957,play,gaze_sample,1442,689,,,card,1,2,2,2.png,,3150
20251213_151001,54610019,play,gaze_sample,1438,686,,,card,1,2,2,2.png,,3212
20251213_151001,54610082,play,gaze_sample,1440,668,,,card,1,2,2,2.png,,3275
20251213_151001,54610144,play,gaze_sample,1453,667,,,card,1,2,2,2.png,,3337
20251213_151001,54610206,play,gaze_sample,1461,662,,,card,1,2,2,2.png,,3399
20251213_151001,54610270,play,gaze_sample,1452,650,,,card,1,2,2,2.png,,3463
20251213_151001,54610333,play,gaze_sample,1454,646,,,card,1,2,2,2.png,,3526
20251213_151001,54610394,play,gaze_sample,1446,654,,,card,1,2,2,2.png,,3587
20251213_151001,54610454,play,gaze_sample,1442,649,,,card,1,2,2,2.png,,3647
20251213_151001,54610516,play,gaze_sample,1433,644,,,card,1,2,2,2.png,,3709
20251213_151001,54610579,play,gaze_sample,1438,641,,,card,1,2,2,2.png,,3772
20251213_151001,54610641,play,gaze_sample,1449,640,,,card,1,2,2,2.png,,3834
20251213_151001,54610675,play,click,1461,646,1494,604,card,1,2,2,2.png,0,3862
20251213_151001,54610703,play,gaze_sample,1454,645,,,card,1,2,2,2.png,,3896
20251213_151001,54610765,play,gaze_sample,1469,644,,,card,1,2,2,2.png,,3958
20251213_151001,54610827,play,gaze_sample,1459,634,,,card,1,2,2,2.png,,4020
20251213_151001,54610888,play,gaze_sample,1451,632,,,card,1,2,2,2.png,,4081
20251213_151001,54610951,play,gaze_sample,1436,624,,,card,1,2,2,2.png,,4144
20251213_151001,54611013,play,gaze_sample,1441,624,,,card,1,2,2,2.png,,4206
20251213_151001,54611075,play,gaze_sample,1431,624,,,card,1,2,2,2.png,,4268
20251213_151001,54611137,play,gaze_sample,1439,632,,,card,1,2,2,2.png,,4330
20251213_151001,54611199,play,gaze_sample,1390,638,,,card,1,2,2,2.png,,4392
20251213_151001,54611266,play,gaze_sample,1328,633,,,grid_frame,,,,,,4459
20251213_151001,54611330,play,gaze_sample,1260,622,,,card,1,1,2,2.png,,4523
20251213_151001,54611394,play,gaze_sample,1192,623,,,card,1,1,2,2.png,,4587
20251213_151001,54611450,play,gaze_sample,1147,631,,,card,1,1,2,2.png,,4643
20251213_151001,54611524,play,gaze_sample,1134,622,,,card,1,1,2,2.png,,4717
20251213_151001,54611587,play,gaze_sample,1139,633,,,card,1,1,2,2.png,,4780
20251213_151001,54611649,play,gaze_sample,1141,644,,,card,1,1,2,2.png,,4842
20251213_151001,54611711,play,gaze_sample,1153,648,,,card,1,1,2,2.png,,4904
20251213_151001,54611774,play,gaze_sample,1134,636,,,card,1,1,2,2.png,,4967
20251213_151001,54611837,play,gaze_sample,1133,635,,,card,1,1,2,2.png,,5030
20251213_151001,54611899,play,gaze_sample,1138,629,,,card,1,1,2,2.png,,5092
20251213_151001,54611961,play,gaze_sample,1152,628,,,card,1,1,2,2.png,,5154
20251213_151001,54612023,play,gaze_sample,1145,621,,,card,1,1,2,2.png,,5216
20251213_151001,54612084,play,gaze_sample,1146,622,,,card,1,1,2,2.png,,5277
20251213_151001,54612146,play,gaze_sample,1154,620,,,card,1,1,2,2.png,,5339
20251213_151001,54612211,play,gaze_sample,1156,620,,,card,1,1,2,2.png,,5404
20251213_151001,54612273,play,gaze_sample,1146,619,,,card,1,1,2,2.png,,5466
20251213_151001,54612334,play,gaze_sample,1146,620,,,card,1,1,2,2.png,,5527
20251213_151001,54612396,play,gaze_sample,1155,618,,,card,1,1,2,2.png,,5589
20251213_151001,54612458,play,gaze_sample,1145,626,,,card,1,1,2,2.png,,5651
20251213_151001,54612519,play,gaze_sample,1135,623,,,card,1,1,2,2.png,,5712
20251213_151001,54612581,play,gaze_sample,1138,617,,,card,1,1,2,2.png,,5774
20251213_151001,54612643,play,gaze_sample,1136,614,,,card,1,1,2,2.png,,5836
20251213_151001,54612704,play,gaze_sample,1128,605,,,card,1,1,2,2.png,,5897
20251213_151001,54612765,play,gaze_sample,1128,591,,,card,1,1,2,2.png,,5958
20251213_151001,54612827,play,gaze_sample,1135,585,,,card,1,1,2,2.png,,6020
20251213_151001,54612888,play,gaze_sample,1141,587,,,card,1,1,2,2.png,,6081
20251213_151001,54612950,play,gaze_sample,1147,585,,,card,1,1,2,2.png,,6143
20251213_151001,54613027,play,gaze_sample,1161,589,,,card,1,1,2,2.png,,6220
20251213_151001,54613090,play,gaze_sample,1182,600,,,card,1,1,2,2.png,,6283
20251213_151001,54613137,play,gaze_sample,1184,614,,,card,1,1,2,2.png,,6330
20251213_151001,54613200,play,gaze_sample,1191,619,,,card,1,1,2,2.png,,6393
20251213_151001,54613267,play,gaze_sample,1208,625,,,card,1,1,2,2.png,,6460
20251213_151001,54613328,play,gaze_sample,1197,625,,,card,1,1,2,2.png,,6521
20251213_151001,54613390,play,gaze_sample,1181,621,,,card,1,1,2,2.png,,6583
20251213_151001,54613451,play,gaze_sample,1197,618,,,card,1,1,2,2.png,,6644
20251213_151001,54613514,play,gaze_sample,1195,615,,,card,1,1,2,2.png,,6707
20251213_151001,54613576,play,gaze_sample,1188,666,,,card,1,1,2,2.png,,6769
20251213_151001,54613639,play,gaze_sample,1188,666,,,card,1,1,2,2.png,,6832
20251213_151001,54613700,play,gaze_sample,1194,724,,,card,1,1,2,2.png,,6893
20251213_151001,54613736,play,click,1208,786,1155,604,card,1,1,2,2.png,1,6922
20251213_151001,54613763,play,gaze_sample,1278,794,,,card,2,1,1,1.png,,6958
20251213_151001,54613826,play,gaze_sample,1278,794,,,card,2,1,1,1.png,,7019
20251213_151001,54613887,play,gaze_sample,1278,794,,,card,2,1,1,1.png,,7080
20251213_151001,54613954,play,gaze_sample,1345,800,,,grid_frame,,,,,,7147
20251213_151001,54614026,play,gaze_sample,1345,800,,,grid_frame,,,,,,7219
20251213_151001,54614088,play,gaze_sample,1345,800,,,grid_frame,,,,,,7281
20251213_151001,54614150,play,gaze_sample,1345,800,,,grid_frame,,,,,,7343
20251213_151001,54614209,play,gaze_sample,1345,800,,,grid_frame,,,,,,7402
20251213_151001,54614273,play,gaze_sample,1422,759,,,grid_frame,,,,,,7466
20251213_151001,54614335,play,gaze_sample,1503,713,,,card,1,2,2,2.png,,7528
20251213_151001,54614395,play,gaze_sample,1581,665,,,card,1,2,2,2.png,,7588
20251213_151001,54614457,play,gaze_sample,1515,723,,,card,1,2,2,2.png,,7650
20251213_151001,54614518,play,gaze_sample,1515,723,,,card,1,2,2,2.png,,7711
20251213_151001,54614580,play,gaze_sample,1515,723,,,card,1,2,2,2.png,,7773
20251213_151001,54614641,play,gaze_sample,1515,723,,,card,1,2,2,2.png,,7834
20251213_151001,54614704,play,gaze_sample,1455,772,,,card,2,2,4,4.png,,7897
20251213_151001,54614766,play,gaze_sample,1435,766,,,grid_frame,,,,,,7959
20251213_151001,54614828,play,gaze_sample,1418,761,,,grid_frame,,,,,,8021
20251213_151001,54614890,play,gaze_sample,1418,761,,,grid_frame,,,,,,8084
20251213_151001,54614949,play,click,1342,806,1155,916,card,2,1,1,1.png,0,8135
20251213_151001,54614955,play,gaze_sample,1337,796,,,grid_frame,,,,,,8148
20251213_151001,54615012,play,gaze_sample,1337,796,,,grid_frame,,,,,,8205
20251213_151001,54615089,play,gaze_sample,1338,798,,,grid_frame,,,,,,8282
20251213_151001,54615150,play,gaze_sample,1282,858,,,card,2,1,1,1.png,,8343
20251213_151001,54615214,play,gaze_sample,1224,911,,,card,2,1,1,1.png,,8407
20251213_151001,54615276,play,gaze_sample,1228,922,,,card,2,1,1,1.png,,8469
20251213_151001,54615339,play,gaze_sample,1215,914,,,card,2,1,1,1.png,,8532
20251213_151001,54615394,play,gaze_sample,1274,920,,,card,2,1,1,1.png,,8588
20251213_151001,54615450,play,gaze_sample,1274,920,,,card,2,1,1,1.png,,8643
20251213_151001,54615517,play,gaze_sample,1322,914,,,grid_frame,,,,,,8710
20251213_151001,54615581,play,gaze_sample,1382,916,,,card,2,2,4,4.png,,8774
20251213_151001,54615645,play,gaze_sample,1460,915,,,card,2,2,4,4.png,,8838
20251213_151001,54615701,play,gaze_sample,1583,922,,,card,2,2,4,4.png,,8894
20251213_151001,54615767,play,gaze_sample,1627,908,,,card,2,2,4,4.png,,8960
20251213_151001,54615836,play,gaze_sample,1683,906,,,grid_frame,,,,,,9029
20251213_151001,54615898,play,gaze_sample,1743,901,,,card,2,3,1,1.png,,9091
20251213_151001,54615960,play,gaze_sample,1780,894,,,card,2,3,1,1.png,,9153
20251213_151001,54616022,play,gaze_sample,1780,894,,,card,2,3,1,1.png,,9215
20251213_151001,54616085,play,gaze_sample,1798,904,,,card,2,3,1,1.png,,9278
20251213_151001,54616144,play,gaze_sample,1821,918,,,card,2,3,1,1.png,,9337
20251213_151001,54616200,play,gaze_sample,1840,923,,,card,2,3,1,1.png,,9393
20251213_151001,54616265,play,gaze_sample,1840,923,,,card,2,3,1,1.png,,9458
20251213_151001,54616333,play,gaze_sample,1848,934,,,card,2,3,1,1.png,,9526
20251213_151001,54616397,play,gaze_sample,1853,939,,,card,2,3,1,1.png,,9590
20251213_151001,54616459,play,gaze_sample,1847,935,,,card,2,3,1,1.png,,9652
20251213_151001,54616521,play,gaze_sample,1847,935,,,card,2,3,1,1.png,,9714
20251213_151001,54616581,play,gaze_sample,1842,932,,,card,2,3,1,1.png,,9774
20251213_151001,54616642,play,gaze_sample,1846,927,,,card,2,3,1,1.png,,9835
20251213_151001,54616705,play,gaze_sample,1847,924,,,card,2,3,1,1.png,,9898
20251213_151001,54616762,play,gaze_sample,1843,925,,,card,2,3,1,1.png,,9955
20251213_151001,54616828,play,gaze_sample,1847,921,,,card,2,3,1,1.png,,10021
20251213_151001,54616890,play,gaze_sample,1847,921,,,card,2,3,1,1.png,,10083
20251213_151001,54616953,play,gaze_sample,1842,919,,,card,2,3,1,1.png,,10146
20251213_151001,54617017,play,gaze_sample,1842,919,,,card,2,3,1,1.png,,10210
20251213_151001,54617079,play,gaze_sample,1840,919,,,card,2,3,1,1.png,,10272
20251213_151001,54617138,play,gaze_sample,1834,917,,,card,2,3,1,1.png,,10331
20251213_151001,54617202,play,gaze_sample,1831,904,,,card,2,3,1,1.png,,10395
20251213_151001,54617262,play,gaze_sample,1831,904,,,card,2,3,1,1.png,,10455
20251213_151001,54617327,play,gaze_sample,1831,904,,,card,2,3,1,1.png,,10520
20251213_151001,54617392,play,gaze_sample,1745,897,,,card,2,3,1,1.png,,10585
20251213_151001,54617450,play,gaze_sample,1669,891,,,grid_frame,,,,,,10643
20251213_151001,54617514,play,gaze_sample,1590,890,,,card,2,2,4,4.png,,10707
20251213_151001,54617579,play,gaze_sample,1473,946,,,card,2,2,4,4.png,,10772
20251213_151001,54617641,play,gaze_sample,1473,946,,,card,2,2,4,4.png,,10834
20251213_151001,54617702,play,click,1383,995,1833,916,card,2,3,1,1.png,1,10889
20251213_151001,54617708,play,gaze_sample,1383,995,,,card,2,2,4,4.png,,10901
20251213_151001,54617764,play,gaze_sample,1383,995,,,card,2,2,4,4.png,,10957
20251213_151001,54617827,play,gaze_sample,1383,995,,,card,2,2,4,4.png,,11020
20251213_151001,54617900,play,gaze_sample,1383,995,,,card,2,2,4,4.png,,11093
20251213_151001,54617962,play,gaze_sample,1383,995,,,card,2,2,4,4.png,,11155
20251213_151001,54618025,play,gaze_sample,1383,995,,,card,2,2,4,4.png,,11218
20251213_151001,54618088,play,gaze_sample,1374,1029,,,card,2,2,4,4.png,,11281
20251213_151001,54618150,play,gaze_sample,1385,1060,,,card,2,2,4,4.png,,11343
20251213_151001,54618212,play,gaze_sample,1385,1060,,,card,2,2,4,4.png,,11405
20251213_151001,54618275,play,gaze_sample,1396,1079,,,grid_frame,,,,,,11468
20251213_151001,54618336,play,gaze_sample,1445,1025,,,card,2,2,4,4.png,,11529
20251213_151001,54618400,play,gaze_sample,1467,996,,,card,2,2,4,4.png,,11593
20251213_151001,54618463,play,gaze_sample,1493,984,,,card,2,2,4,4.png,,11656
20251213_151001,54618525,play,gaze_sample,1495,972,,,card,2,2,4,4.png,,11718
20251213_151001,54618587,play,gaze_sample,1496,969,,,card,2,2,4,4.png,,11780
20251213_151001,54618649,play,gaze_sample,1501,978,,,card,2,2,4,4.png,,11842
20251213_151001,54618710,play,gaze_sample,1489,994,,,card,2,2,4,4.png,,11903
20251213_151001,54618770,play,click,1489,994,1494,916,card,2,2,4,4.png,0,11958
20251213_151001,54618777,play,gaze_sample,1493,989,,,card,2,2,4,4.png,,11970
20251213_151001,54618836,play,gaze_sample,1490,982,,,card,2,2,4,4.png,,12029
20251213_151001,54618899,play,gaze_sample,1486,974,,,card,2,2,4,4.png,,12092
20251213_151001,54618960,play,gaze_sample,1482,974,,,card,2,2,4,4.png,,12153
20251213_151001,54619022,play,gaze_sample,1499,951,,,card,2,2,4,4.png,,12215
20251213_151001,54619084,play,gaze_sample,1492,948,,,card,2,2,4,4.png,,12277
20251213_151001,54619138,play,gaze_sample,1492,948,,,card,2,2,4,4.png,,12331
20251213_151001,54619202,play,gaze_sample,1600,941,,,card,2,2,4,4.png,,12395
20251213_151001,54619267,play,gaze_sample,1711,946,,,card,2,3,1,1.png,,12460
20251213_151001,54619331,play,gaze_sample,1822,933,,,card,2,3,1,1.png,,12524
20251213_151001,54619388,play,gaze_sample,1932,930,,,card,2,3,1,1.png,,12581
20251213_151001,54619457,play,gaze_sample,2045,926,,,card,2,4,4,4.png,,12650
20251213_151001,54619520,play,gaze_sample,2051,929,,,card,2,4,4,4.png,,12713
20251213_151001,54619584,play,gaze_sample,2059,918,,,card,2,4,4,4.png,,12777
20251213_151001,54619646,play,gaze_sample,2078,913,,,card,2,4,4,4.png,,12839
20251213_151001,54619707,play,gaze_sample,2093,901,,,card,2,4,4,4.png,,12900
20251213_151001,54619762,play,gaze_sample,2105,890,,,card,2,4,4,4.png,,12955
20251213_151001,54619827,play,gaze_sample,2105,890,,,card,2,4,4,4.png,,13020
20251213_151001,54619894,play,gaze_sample,2118,876,,,card,2,4,4,4.png,,13087
20251213_151001,54619957,play,gaze_sample,2128,862,,,card,2,4,4,4.png,,13150
20251213_151001,54620021,play,gaze_sample,2128,862,,,card,2,4,4,4.png,,13214
20251213_151001,54620085,play,gaze_sample,2126,873,,,card,2,4,4,4.png,,13278
20251213_151001,54620145,play,gaze_sample,2126,873,,,card,2,4,4,4.png,,13338
20251213_151001,54620208,play,gaze_sample,2127,889,,,card,2,4,4,4.png,,13401
20251213_151001,54620272,play,gaze_sample,2127,889,,,card,2,4,4,4.png,,13465
20251213_151001,54620334,play,gaze_sample,2126,893,,,card,2,4,4,4.png,,13527
20251213_151001,54620395,play,gaze_sample,2126,893,,,card,2,4,4,4.png,,13588
20251213_151001,54620456,play,gaze_sample,2126,893,,,card,2,4,4,4.png,,13649
20251213_151001,54620521,play,gaze_sample,2126,893,,,card,2,4,4,4.png,,13714
20251213_151001,54620583,play,gaze_sample,2126,893,,,card,2,4,4,4.png,,13776
20251213_151001,54620644,play,gaze_sample,2130,894,,,card,2,4,4,4.png,,13837
20251213_151001,54620706,play,gaze_sample,2130,894,,,card,2,4,4,4.png,,13899
20251213_151001,54620768,play,gaze_sample,2130,911,,,card,2,4,4,4.png,,13961
20251213_151001,54620830,play,gaze_sample,2130,911,,,card,2,4,4,4.png,,14023
20251213_151001,54620891,play,gaze_sample,2130,911,,,card,2,4,4,4.png,,14084
20251213_151001,54620953,play,gaze_sample,2130,911,,,card,2,4,4,4.png,,14146
20251213_151001,54621015,play,gaze_sample,2130,911,,,card,2,4,4,4.png,,14208
20251213_151001,54621079,play,gaze_sample,2130,911,,,card,2,4,4,4.png,,14272
20251213_151001,54621141,play,gaze_sample,2130,911,,,card,2,4,4,4.png,,14334
20251213_151001,54621202,play,gaze_sample,2130,911,,,card,2,4,4,4.png,,14395
20251213_151001,54621266,play,gaze_sample,2125,891,,,card,2,4,4,4.png,,14459
20251213_151001,54621329,play,gaze_sample,2120,874,,,card,2,4,4,4.png,,14522
