session_id,timestamp_ms,phase,event_type,gaze_x,gaze_y,click_x,click_y,element_type,card_row,card_col,card_id,card_image_name,matched,game_time_ms
20251214_001037,642058,memorization,gaze_sample,1902,430,,,card,1,3,3,3.png,,0
20251214_001037,642120,memorization,gaze_sample,1906,432,,,card,1,3,3,3.png,,0
20251214_001037,642181,memorization,gaze_sample,1903,437,,,card,1,3,3,3.png,,0
20251214_001037,642242,memorization,gaze_sample,1886,422,,,card,1,3,3,3.png,,0
20251214_001037,642303,memorization,gaze_sample,1893,425,,,card,1,3,3,3.png,,0
20251214_001037,642381,memorization,gaze_sample,1898,421,,,card,1,3,3,3.png,,0
20251214_001037,642444,memorization,gaze_sample,1897,415,,,card,1,3,3,3.png,,0
20251214_001037,642507,memorization,gaze_sample,1902,407,,,card,1,3,3,3.png,,0
20251214_001037,642568,memorization,gaze_sample,1911,406,,,card,1,3,3,3.png,,0
20251214_001037,642631,memorization,gaze_sample,1958,412,,,card,1,3,3,3.png,,0
20251214_001037,642709,memorization,gaze_sample,2032,417,,,card,1,3,3,3.png,,0
20251214_001037,642770,memorization,gaze_sample,2104,425,,,card,1,3,3,3.png,,0
20251214_001037,642833,memorization,gaze_sample,2175,433,,,card,1,4,2,2.png,,0
20251214_001037,642895,memorization,gaze_sample,2240,442,,,card,1,4,2,2.png,,0
20251214_001037,642928,memorization,phase_end,,,,,,,,,,,0
20251214_001037,642928,play,phase_start,,,,,,,,,,,0
20251214_001037,642956,play,gaze_sample,2272,425,,,card,1,4,2,2.png,,28
20251214_001037,643019,play,gaze_sample,2281,415,,,card,1,4,2,2.png,,91
20251214_001037,643079,play,gaze_sample,2290,406,,,card,1,4,2,2.png,,151
20251214_001037,643142,play,gaze_sample,2307,404,,,card,1,4,2,2.png,,214
20251214_001037,643204,play,gaze_sample,2325,394,,,card,1,4,2,2.png,,276
20251214_001037,643268,play,gaze_sample,2329,399,,,card,1,4,2,2.png,,340
20251214_001037,643329,play,gaze_sample,2319,419,,,card,1,4,2,2.png,,401
20251214_001037,643391,play,gaze_sample,2317,429,,,card,1,4,2,2.png,,463
20251214_001037,643455,play,gaze_sample,2307,426,,,card,1,4,2,2.png,,527
20251214_001037,643517,play,gaze_sample,2298,437,,,card,1,4,2,2.png,,589
20251214_001037,643579,play,gaze_sample,2289,447,,,card,1,4,2,2.png,,651
20251214_001037,643640,play,gaze_sample,2300,452,,,card,1,4,2,2.png,,712
20251214_001037,643701,play,gaze_sample,2300,446,,,card,1,4,2,2.png,,773
20251214_001037,643763,play,gaze_sample,2298,460,,,card,1,4,2,2.png,,835
20251214_001037,643826,play,gaze_sample,2282,457,,,card,1,4,2,2.png,,898
20251214_001037,643888,play,gaze_sample,2253,450,,,card,1,4,2,2.png,,960
20251214_001037,643951,play,gaze_sample,2225,445,,,card,1,4,2,2.png,,1023
20251214_001037,644013,play,gaze_sample,2196,448,,,card,1,4,2,2.png,,1085
20251214_001037,644074,play,gaze_sample,2168,435,,,card,1,4,2,2.png,,1146
20251214_001037,644136,play,gaze_sample,2133,431,,,grid_frame,,,,,,1208
20251214_001037,644197,play,gaze_sample,2099,443,,,card,1,3,3,3.png,,1269
20251214_001037,644260,play,gaze_sample,2023,440,,,card,1,3,3,3.png,,1332
20251214_001037,644323,play,gaze_sample,1883,440,,,card,1,3,3,3.png,,1395
20251214_001037,644382,play,gaze_sample,1715,453,,,grid_frame,,,,,,1454
20251214_001037,644445,play,gaze_sample,1572,458,,,card,1,2,4,4.png,,1517
20251214_001037,644509,play,gaze_sample,1432,455,,,card,1,2,4,4.png,,1581
20251214_001037,644572,play,gaze_sample,1315,453,,,grid_frame,,,,,,1644
20251214_001037,644633,play,gaze_sample,1266,460,,,card,1,1,2,2.png,,1705
20251214_001037,644695,play,gaze_sample,1238,453,,,card,1,1,2,2.png,,1767
20251214_001037,644759,play,gaze_sample,1238,453,,,card,1,1,2,2.png,,1831
20251214_001037,644826,play,gaze_sample,1220,460,,,card,1,1,2,2.png,,1898
20251214_001037,644880,play,gaze_sample,1202,459,,,card,1,1,2,2.png,,1952
20251214_001037,644955,play,gaze_sample,1196,457,,,card,1,1,2,2.png,,2027
20251214_001037,645016,play,gaze_sample,1189,457,,,card,1,1,2,2.png,,2088
20251214_001037,645030,play,click,1189,452,1111,478,card,1,1,2,2.png,0,2095
20251214_001037,645077,play,gaze_sample,1183,440,,,card,1,1,2,2.png,,2149
20251214_001037,645138,play,gaze_sample,1175,452,,,card,1,1,2,2.png,,2210
20251214_001037,645202,play,gaze_sample,1162,447,,,card,1,1,2,2.png,,2274
20251214_001037,645265,play,gaze_sample,1159,438,,,card,1,1,2,2.png,,2337
20251214_001037,645328,play,gaze_sample,1153,443,,,card,1,1,2,2.png,,2400
20251214_001037,645390,play,gaze_sample,1152,451,,,card,1,1,2,2.png,,2462
20251214_001037,645451,play,gaze_sample,1157,428,,,card,1,1,2,2.png,,2524
20251214_001037,645513,play,gaze_sample,1159,429,,,card,1,1,2,2.png,,2585
20251214_001037,645575,play,gaze_sample,1161,439,,,card,1,1,2,2.png,,2647
20251214_001037,645638,play,gaze_sample,1218,438,,,card,1,1,2,2.png,,2710
20251214_001037,645702,play,gaze_sample,1276,419,,,card,1,1,2,2.png,,2774
20251214_001037,645760,play,gaze_sample,1318,432,,,grid_frame,,,,,,2832
20251214_001037,645823,play,gaze_sample,1383,434,,,card,1,2,4,4.png,,2895
20251214_001037,645888,play,gaze_sample,1383,434,,,card,1,2,4,4.png,,2960
20251214_001037,645945,play,gaze_sample,1383,434,,,card,1,2,4,4.png,,3017
20251214_001037,646008,play,gaze_sample,1383,434,,,card,1,2,4,4.png,,3080
20251214_001037,646073,play,gaze_sample,1383,434,,,card,1,2,4,4.png,,3145
20251214_001037,646135,play,gaze_sample,1463,490,,,card,1,2,4,4.png,,3207
20251214_001037,646200,play,gaze_sample,1469,558,,,card,1,2,4,4.png,,3272
20251214_001037,646260,play,gaze_sample,1473,643,,,card,1,2,4,4.png,,3332
20251214_001037,646324,play,gaze_sample,1484,709,,,card,2,2,1,1.png,,3396
20251214_001037,646385,play,gaze_sample,1484,709,,,card,2,2,1,1.png,,3457
20251214_001037,646446,play,gaze_sample,1484,709,,,card,2,2,1,1.png,,3518
20251214_001037,646510,play,gaze_sample,1484,709,,,card,2,2,1,1.png,,3582
20251214_001037,646572,play,gaze_sample,1484,709,,,card,2,2,1,1.png,,3644
20251214_001037,646631,play,gaze_sample,1515,782,,,card,2,2,1,1.png,,3703
20251214_001037,646694,play,gaze_sample,1515,782,,,card,2,2,1,1.png,,3766
20251214_001037,646758,play,gaze_sample,1515,782,,,card,2,2,1,1.png,,3830
20251214_001037,646820,play,gaze_sample,1515,782,,,card,2,2,1,1.png,,3892
20251214_001037,646882,play,gaze_sample,1515,782,,,card,2,2,1,1.png,,3954
20251214_001037,646945,play,gaze_sample,1586,797,,,card,2,2,1,1.png,,4017
20251214_001037,647007,play,gaze_sample,1586,797,,,card,2,2,1,1.png,,4079
20251214_001037,647070,play,gaze_sample,1654,806,,,card,2,2,1,1.png,,4142
20251214_001037,647081,play,click,1716,812,1520,886,card,2,2,1,1.png,0,4146
20251214_001037,647133,play,gaze_sample,1809,808,,,card,2,3,1,1.png,,4205
20251214_001037,647194,play,gaze_sample,1841,789,,,card,2,3,1,1.png,,4266
20251214_001037,647258,play,gaze_sample,1807,773,,,card,2,3,1,1.png,,4330
20251214_001037,647320,play,gaze_sample,1798,760,,,card,2,3,1,1.png,,4392
20251214_001037,647382,play,gaze_sample,1787,748,,,card,2,3,1,1.png,,4454
20251214_001037,647443,play,gaze_sample,1787,748,,,card,2,3,1,1.png,,4515
20251214_001037,647507,play,gaze_sample,1775,728,,,card,2,3,1,1.png,,4579
20251214_001037,647568,play,gaze_sample,1811,741,,,card,2,3,1,1.png,,4640
20251214_001037,647646,play,gaze_sample,1844,747,,,card,2,3,1,1.png,,4718
20251214_001037,647710,play,gaze_sample,1873,736,,,card,2,3,1,1.png,,4782
20251214_001037,647772,play,gaze_sample,1903,725,,,card,2,3,1,1.png,,4844
20251214_001037,647801,play,click,1929,731,1929,886,card,2,3,1,1.png,0,4866
20251214_001037,647837,play,gaze_sample,1936,717,,,card,2,3,1,1.png,,4909
20251214_001037,647898,play,gaze_sample,1958,717,,,card,2,3,1,1.png,,4970
20251214_001037,647959,play,gaze_sample,1976,731,,,card,2,3,1,1.png,,5031
20251214_001037,648037,play,gaze_sample,1988,737,,,card,2,3,1,1.png,,5109
20251214_001037,648100,play,gaze_sample,1992,743,,,card,2,3,1,1.png,,5172
20251214_001037,648161,play,gaze_sample,1989,752,,,card,2,3,1,1.png,,5233
20251214_001037,648224,play,gaze_sample,1975,749,,,card,2,3,1,1.png,,5296
20251214_001037,648287,play,gaze_sample,1948,758,,,card,2,3,1,1.png,,5359
20251214_001037,648338,play,gaze_sample,1879,767,,,card,2,3,1,1.png,,5410
20251214_001037,648403,play,gaze_sample,1879,767,,,card,2,3,1,1.png,,5475
20251214_001037,648459,play,gaze_sample,1792,779,,,card,2,3,1,1.png,,5531
20251214_001037,648521,play,gaze_sample,1792,779,,,card,2,3,1,1.png,,5593
20251214_001037,648597,play,gaze_sample,1792,779,,,card,2,3,1,1.png,,5669
20251214_001037,648658,play,gaze_sample,1792,779,,,card,2,3,1,1.png,,5730
20251214_001037,648709,play,gaze_sample,1792,779,,,card,2,3,1,1.png,,5781
20251214_001037,648774,play,gaze_sample,1716,786,,,grid_frame,,,,,,5846
20251214_001037,648838,play,gaze_sample,1716,786,,,grid_frame,,,,,,5910
20251214_001037,648905,play,gaze_sample,1716,786,,,grid_frame,,,,,,5977
20251214_001037,648970,play,gaze_sample,1598,792,,,card,2,2,1,1.png,,6042
20251214_001037,649030,play,gaze_sample,1534,779,,,card,2,2,1,1.png,,6102
20251214_001037,649091,play,gaze_sample,1520,759,,,card,2,2,1,1.png,,6163
20251214_001037,649155,play,gaze_sample,1510,745,,,card,2,2,1,1.png,,6227
20251214_001037,649217,play,gaze_sample,1510,745,,,card,2,2,1,1.png,,6289
20251214_001037,649280,play,gaze_sample,1510,745,,,card,2,2,1,1.png,,6352
20251214_001037,649342,play,gaze_sample,1516,730,,,card,2,2,1,1.png,,6414
20251214_001037,649403,play,gaze_sample,1516,730,,,card,2,2,1,1.png,,6475
20251214_001037,649465,play,gaze_sample,1573,701,,,card,2,2,1,1.png,,6537
20251214_001037,649528,play,gaze_sample,1628,668,,,grid_frame,,,,,,6600
20251214_001037,649590,play,gaze_sample,1670,647,,,card,1,2,4,4.png,,6662
20251214_001037,649651,play,gaze_sample,1670,647,,,card,1,2,4,4.png,,6723
20251214_001037,649710,play,gaze_sample,1670,647,,,card,1,2,4,4.png,,6782
20251214_001037,649752,play,click,1691,602,1520,886,card,2,2,1,1.png,1,6817
20251214_001037,649775,play,gaze_sample,1691,602,,,card,1,2,4,4.png,,6847
20251214_001037,649838,play,gaze_sample,1676,559,,,card,1,2,4,4.png,,6910
20251214_001037,649898,play,gaze_sample,1673,547,,,card,1,2,4,4.png,,6970
20251214_001037,649961,play,gaze_sample,1627,544,,,card,1,2,4,4.png,,7033
20251214_001037,650024,play,gaze_sample,1595,536,,,card,1,2,4,4.png,,7096
20251214_001037,650086,play,gaze_sample,1578,536,,,card,1,2,4,4.png,,7158
20251214_001037,650149,play,gaze_sample,1562,529,,,card,1,2,4,4.png,,7221
20251214_001037,650213,play,gaze_sample,1548,517,,,card,1,2,4,4.png,,7285
20251214_001037,650273,play,gaze_sample,1545,479,,,card,1,2,4,4.png,,7345
20251214_001037,650336,play,gaze_sample,1533,464,,,card,1,2,4,4.png,,7408
20251214_001037,650398,play,gaze_sample,1548,448,,,card,1,2,4,4.png,,7470
20251214_001037,650461,play,gaze_sample,1571,440,,,card,1,2,4,4.png,,7533
20251214_001037,650523,play,gaze_sample,1575,422,,,card,1,2,4,4.png,,7595
20251214_001037,650586,play,gaze_sample,1583,425,,,card,1,2,4,4.png,,7658
20251214_001037,650639,play,click,1601,414,1520,478,card,1,2,4,4.png,0,7703
20251214_001037,650647,play,gaze_sample,1599,407,,,card,1,2,4,4.png,,7719
20251214_001037,650725,play,gaze_sample,1607,406,,,card,1,2,4,4.png,,7797
20251214_001037,650803,play,gaze_sample,1597,410,,,card,1,2,4,4.png,,7875
20251214_001037,650880,play,gaze_sample,1596,404,,,card,1,2,4,4.png,,7952
20251214_001037,650942,play,gaze_sample,1586,399,,,card,1,2,4,4.png,,8014
20251214_001037,651005,play,gaze_sample,1593,404,,,card,1,2,4,4.png,,8077
20251214_001037,651069,play,gaze_sample,1630,404,,,card,1,2,4,4.png,,8141
20251214_001037,651116,play,gaze_sample,1695,398,,,card,1,2,4,4.png,,8188
20251214_001037,651178,play,gaze_sample,1754,404,,,card,1,3,3,3.png,,8250
20251214_001037,651246,play,gaze_sample,1818,412,,,card,1,3,3,3.png,,8318
20251214_001037,651317,play,gaze_sample,1857,408,,,card,1,3,3,3.png,,8389
20251214_001037,651378,play,gaze_sample,1871,411,,,card,1,3,3,3.png,,8450
20251214_001037,651441,play,gaze_sample,1869,410,,,card,1,3,3,3.png,,8513
20251214_001037,651505,play,gaze_sample,1871,412,,,card,1,3,3,3.png,,8577
20251214_001037,651565,play,gaze_sample,1865,407,,,card,1,3,3,3.png,,8637
20251214_001037,651625,play,gaze_sample,1886,409,,,card,1,3,3,3.png,,8697
20251214_001037,651689,play,gaze_sample,1896,402,,,card,1,3,3,3.png,,8761
20251214_001037,651752,play,gaze_sample,1918,403,,,card,1,3,3,3.png,,8824
20251214_001037,651813,play,gaze_sample,1927,398,,,card,1,3,3,3.png,,8885
20251214_001037,651876,play,gaze_sample,1937,395,,,card,1,3,3,3.png,,8948
20251214_001037,651936,play,gaze_sample,1954,398,,,card,1,3,3,3.png,,9008
20251214_001037,652000,play,gaze_sample,1960,404,,,card,1,3,3,3.png,,9072
20251214_001037,652060,play,gaze_sample,1958,407,,,card,1,3,3,3.png,,9132
20251214_001037,652122,play,gaze_sample,1960,403,,,card,1,3,3,3.png,,9194
20251214_001037,652184,play,gaze_sample,1976,406,,,card,1,3,3,3.png,,9256
20251214_001037,652247,play,gaze_sample,1974,404,,,card,1,3,3,3.png,,9319
20251214_001037,652307,play,gaze_sample,1977,398,,,card,1,3,3,3.png,,9379
20251214_001037,652370,play,gaze_sample,1977,386,,,card,1,3,3,3.png,,9442
20251214_001037,652434,play,gaze_sample,2022,389,,,card,1,3,3,3.png,,9506
20251214_001037,652494,play,gaze_sample,2071,383,,,card,1,3,3,3.png,,9566
20251214_001037,652540,play,click,2128,386,1929,478,card,1,3,3,3.png,0,9605
20251214_001037,652556,play,gaze_sample,2185,387,,,card,1,4,2,2.png,,9628
20251214_001037,652618,play,gaze_sample,2248,388,,,card,1,4,2,2.png,,9690
20251214_001037,652681,play,gaze_sample,2262,386,,,card,1,4,2,2.png,,9753
20251214_001037,652743,play,gaze_sample,2269,393,,,card,1,4,2,2.png,,9815
20251214_001037,652804,play,gaze_sample,2262,398,,,card,1,4,2,2.png,,9876
20251214_001037,652866,play,gaze_sample,2252,400,,,card,1,4,2,2.png,,9938
20251214_001037,652942,play,gaze_sample,2249,411,,,card,1,4,2,2.png,,10014
20251214_001037,653006,play,gaze_sample,2240,410,,,card,1,4,2,2.png,,10078
20251214_001037,653058,play,gaze_sample,2240,407,,,card,1,4,2,2.png,,10130
20251214_001037,653071,play,click,2241,408,2338,478,card,1,4,2,2.png,0,10133
20251214_001037,653130,play,gaze_sample,2249,399,,,card,1,4,2,2.png,,10202
20251214_001037,653192,play,gaze_sample,2248,408,,,card,1,4,2,2.png,,10264
20251214_001037,653254,play,gaze_sample,2259,418,,,card,1,4,2,2.png,,10326
20251214_001037,653316,play,gaze_sample,2249,427,,,card,1,4,2,2.png,,10388
20251214_001037,653380,play,gaze_sample,2247,412,,,card,1,4,2,2.png,,10452
20251214_001037,653442,play,gaze_sample,2250,414,,,card,1,4,2,2.png,,10514
20251214_001037,653503,play,gaze_sample,2262,400,,,card,1,4,2,2.png,,10575
20251214_001037,653567,play,gaze_sample,2269,390,,,card,1,4,2,2.png,,10639
20251214_001037,653617,play,gaze_sample,2253,374,,,card,1,4,2,2.png,,10689
20251214_001037,653682,play,gaze_sample,2159,393,,,card,1,4,2,2.png,,10754
20251214_001037,653744,play,gaze_sample,2159,393,,,card,1,4,2,2.png,,10816
20251214_001037,653809,play,gaze_sample,2159,393,,,card,1,4,2,2.png,,10881
20251214_001037,653878,play,gaze_sample,1947,389,,,card,1,3,3,3.png,,10950
20251214_001037,653939,play,gaze_sample,1694,398,,,card,1,2,4,4.png,,11011
20251214_001037,653992,play,gaze_sample,1427,414,,,card,1,2,4,4.png,,11064
20251214_001037,654056,play,gaze_sample,1222,419,,,card,1,1,2,2.png,,11128
20251214_001037,654126,play,gaze_sample,1080,417,,,card,1,1,2,2.png,,11198
20251214_001037,654188,play,gaze_sample,1040,437,,,card,1,1,2,2.png,,11260
20251214_001037,654250,play,gaze_sample,1040,429,,,card,1,1,2,2.png,,11322
20251214_001037,654311,play,gaze_sample,1069,419,,,card,1,1,2,2.png,,11383
20251214_001037,654373,play,gaze_sample,1061,411,,,card,1,1,2,2.png,,11445
20251214_001037,654436,play,gaze_sample,1079,397,,,card,1,1,2,2.png,,11508
20251214_001037,654498,play,gaze_sample,1081,398,,,card,1,1,2,2.png,,11570
20251214_001037,654561,play,gaze_sample,1104,394,,,card,1,1,2,2.png,,11633
20251214_001037,654624,play,gaze_sample,1108,383,,,card,1,1,2,2.png,,11696
20251214_001037,654686,play,gaze_sample,1116,383,,,card,1,1,2,2.png,,11758
20251214_001037,654749,play,gaze_sample,1112,389,,,card,1,1,2,2.png,,11821
20251214_001037,654811,play,gaze_sample,1121,389,,,card,1,1,2,2.png,,11883
20251214_001037,654872,play,gaze_sample,1108,402,,,card,1,1,2,2.png,,11944
20251214_001037,654935,play,gaze_sample,1106,397,,,card,1,1,2,2.png,,12007
20251214_001037,654996,play,gaze_sample,1085,412,,,card,1,1,2,2.png,,12068
20251214_001037,655057,play,gaze_sample,1082,406,,,card,1,1,2,2.png,,12129
20251214_001037,655120,play,gaze_sample,1075,410,,,card,1,1,2,2.png,,12192
20251214_001037,655181,play,gaze_sample,1081,392,,,card,1,1,2,2.png,,12253
20251214_001037,655242,play,gaze_sample,1078,399,,,card,1,1,2,2.png,,12314
20251214_001037,655284,play,click,1099,386,1111,478,card,1,1,2,2.png,1,12349
20251214_001037,655303,play,gaze_sample,1099,386,,,card,1,1,2,2.png,,12375
20251214_001037,655374,play,gaze_sample,1103,387,,,card,1,1,2,2.png,,12446
20251214_001037,655428,play,gaze_sample,1136,396,,,card,1,1,2,2.png,,12500
20251214_001037,655491,play,gaze_sample,1148,431,,,card,1,1,2,2.png,,12563
20251214_001037,655553,play,gaze_sample,1165,467,,,card,1,1,2,2.png,,12625
20251214_001037,655616,play,gaze_sample,1149,504,,,card,1,1,2,2.png,,12688
20251214_001037,655680,play,gaze_sample,1133,553,,,card,1,1,2,2.png,,12752
20251214_001037,655743,play,gaze_sample,1111,579,,,card,1,1,2,2.png,,12815
20251214_001037,655809,play,gaze_sample,1113,594,,,card,1,1,2,2.png,,12881
20251214_001037,655879,play,gaze_sample,1101,611,,,card,1,1,2,2.png,,12951
20251214_001037,655941,play,gaze_sample,1099,638,,,card,1,1,2,2.png,,13013
20251214_001037,655998,play,gaze_sample,1134,650,,,card,1,1,2,2.png,,13070
20251214_001037,656067,play,gaze_sample,1134,650,,,card,1,1,2,2.png,,13139
20251214_001037,656107,play,click,1138,659,1111,886,card,2,1,3,3.png,0,13173
20251214_001037,656147,play,gaze_sample,1111,683,,,grid_frame,,,,,,13219
20251214_001037,656190,play,gaze_sample,1091,703,,,card,2,1,3,3.png,,13262
20251214_001037,656253,play,gaze_sample,1093,722,,,card,2,1,3,3.png,,13325
20251214_001037,656316,play,gaze_sample,1071,734,,,card,2,1,3,3.png,,13388
20251214_001037,656378,play,gaze_sample,1064,740,,,card,2,1,3,3.png,,13450
20251214_001037,656440,play,gaze_sample,1067,718,,,card,2,1,3,3.png,,13512
20251214_001037,656501,play,gaze_sample,1070,702,,,card,2,1,3,3.png,,13573
20251214_001037,656563,play,gaze_sample,1070,689,,,grid_frame,,,,,,13635
20251214_001037,656619,play,gaze_sample,1192,642,,,card,1,1,2,2.png,,13691
20251214_001037,656685,play,gaze_sample,1313,595,,,grid_frame,,,,,,13757
20251214_001037,656747,play,gaze_sample,1450,572,,,card,1,2,4,4.png,,13819
20251214_001037,656803,play,gaze_sample,1585,542,,,card,1,2,4,4.png,,13875
20251214_001037,656868,play,gaze_sample,1585,542,,,card,1,2,4,4.png,,13940
20251214_001037,656935,play,gaze_sample,1755,485,,,card,1,3,3,3.png,,14007
20251214_001037,656995,play,gaze_sample,1797,470,,,card,1,3,3,3.png,,14067
20251214_001037,657059,play,gaze_sample,1825,447,,,card,1,3,3,3.png,,14131
20251214_001037,657119,play,gaze_sample,1860,422,,,card,1,3,3,3.png,,14192
20251214_001037,657183,play,gaze_sample,1907,396,,,card,1,3,3,3.png,,14255
20251214_001037,657248,play,gaze_sample,1910,384,,,card,1,3,3,3.png,,14320
20251214_001037,657307,play,gaze_sample,1919,372,,,card,1,3,3,3.png,,14379
20251214_001037,657371,play,gaze_sample,1945,367,,,card,1,3,3,3.png,,14443
20251214_001037,657433,play,gaze_sample,1951,372,,,card,1,3,3,3.png,,14505
20251214_001037,657495,play,gaze_sample,1953,371,,,card,1,3,3,3.png,,14567
20251214_001037,657556,play,gaze_sample,1957,369,,,card,1,3,3,3.png,,14628
20251214_001037,657618,play,gaze_sample,1962,362,,,card,1,3,3,3.png,,14690
20251214_001037,657680,play,gaze_sample,1964,363,,,card,1,3,3,3.png,,14752
20251214_001037,657756,play,gaze_sample,1965,345,,,card,1,3,3,3.png,,14828
