session_id,timestamp_ms,phase,event_type,gaze_x,gaze_y,click_x,click_y,element_type,card_row,card_col,card_id,card_image_name,matched,game_time_ms
20251212_134053,49263228,play,gaze_sample,1162,994,,,card,2,3,1,1.png,,3925
20251212_134053,49263290,play,gaze_sample,1103,966,,,card,2,3,1,1.png,,3987
20251212_134053,49263351,play,gaze_sample,1103,966,,,card,2,3,1,1.png,,4048
20251212_134053,49263400,play,click,1182,974,1332,517,card,1,3,1,1.png,0,4076
20251212_134053,49263457,play,gaze_sample,1134,950,,,card,2,3,1,1.png,,4154
20251212_134053,49263539,play,gaze_sample,1050,895,,,card,2,2,4,4.png,,4236
20251212_134053,49263602,play,gaze_sample,1101,890,,,card,2,3,1,1.png,,4299
20251212_134053,49263663,play,gaze_sample,1145,921,,,card,2,3,1,1.png,,4360
20251212_134053,49263742,play,gaze_sample,1068,877,,,grid_frame,,,,,,4439
20251212_134053,49263792,play,gaze_sample,1101,882,,,card,2,3,1,1.png,,4489
20251212_134053,49263854,play,gaze_sample,1172,907,,,card,2,3,1,1.png,,4551
20251212_134053,49263916,play,gaze_sample,1110,1040,,,card,2,3,1,1.png,,4613
20251212_134053,49263972,play,gaze_sample,1110,1040,,,card,2,3,1,1.png,,4669
20251212_134053,49264036,play,gaze_sample,1101,975,,,card,2,3,1,1.png,,4733
20251212_134053,49264102,play,gaze_sample,1205,1016,,,card,2,3,1,1.png,,4799
20251212_134053,49264168,play,gaze_sample,1260,1029,,,card,2,3,1,1.png,,4865
20251212_134053,49264228,play,gaze_sample,1172,1051,,,card,2,3,1,1.png,,4925
20251212_134053,49264289,play,gaze_sample,1302,1000,,,card,2,3,1,1.png,,4986
20251212_134053,49264350,play,gaze_sample,1302,1000,,,card,2,3,1,1.png,,5047
20251212_134053,49264414,play,gaze_sample,1302,1000,,,card,2,3,1,1.png,,5111
20251212_134053,49264474,play,gaze_sample,1302,1000,,,card,2,3,1,1.png,,5171
20251212_134053,49264536,play,gaze_sample,1364,1054,,,card,2,3,1,1.png,,5233
20251212_134053,49264599,play,gaze_sample,1364,1054,,,card,2,3,1,1.png,,5296
20251212_134053,49264664,play,gaze_sample,1393,1067,,,card,2,3,1,1.png,,5361
20251212_134053,49264731,play,gaze_sample,1425,1082,,,card,2,3,1,1.png,,5428
20251212_134053,49264793,play,gaze_sample,1522,1079,,,card,2,3,1,1.png,,5490
20251212_134053,49264854,play,gaze_sample,1484,1039,,,card,2,3,1,1.png,,5551
20251212_134053,49264917,play,gaze_sample,1414,1015,,,card,2,3,1,1.png,,5614
20251212_134053,49264973,play,gaze_sample,1414,1015,,,card,2,3,1,1.png,,5670
20251212_134053,49265037,play,gaze_sample,1393,1019,,,card,2,3,1,1.png,,5734
20251212_134053,49265102,play,gaze_sample,1409,1030,,,card,2,3,1,1.png,,5799
20251212_134053,49265162,play,gaze_sample,1315,1014,,,card,2,3,1,1.png,,5859
20251212_134053,49265224,play,gaze_sample,1315,1014,,,card,2,3,1,1.png,,5921
20251212_134053,49265286,play,gaze_sample,1315,1014,,,card,2,3,1,1.png,,5983
20251212_134053,49265350,play,gaze_sample,1315,1014,,,card,2,3,1,1.png,,6047
20251212_134053,49265415,play,gaze_sample,1315,1014,,,card,2,3,1,1.png,,6112
20251212_134053,49265477,play,gaze_sample,1315,1014,,,card,2,3,1,1.png,,6174
20251212_134053,49265534,play,gaze_sample,1315,1014,,,card,2,3,1,1.png,,6231
20251212_134053,49265604,play,gaze_sample,1348,1033,,,card,2,3,1,1.png,,6301
20251212_134053,49265672,play,gaze_sample,1408,1077,,,card,2,3,1,1.png,,6369
20251212_134053,49265709,play,click,1326,1064,1841,517,card,1,4,3,3.png,0,6384
20251212_134053,49265733,play,gaze_sample,1208,1055,,,card,2,3,1,1.png,,6430
20251212_134053,49265789,play,gaze_sample,1195,1053,,,card,2,3,1,1.png,,6486
20251212_134053,49265855,play,gaze_sample,1195,1053,,,card,2,3,1,1.png,,6552
20251212_134053,49265914,play,gaze_sample,1191,1072,,,card,2,3,1,1.png,,6611
20251212_134053,49265978,play,gaze_sample,1174,1081,,,card,2,3,1,1.png,,6675
20251212_134053,49266037,play,gaze_sample,1174,1081,,,card,2,3,1,1.png,,6734
20251212_134053,49266101,play,gaze_sample,1174,1081,,,card,2,3,1,1.png,,6798
20251212_134053,49266167,play,gaze_sample,1174,1081,,,card,2,3,1,1.png,,6864
20251212_134053,49266241,play,gaze_sample,1255,1112,,,card,2,3,1,1.png,,6938
20251212_134053,49266290,play,gaze_sample,1285,1112,,,card,2,3,1,1.png,,6987
20251212_134053,49266355,play,gaze_sample,1369,1168,,,card,2,3,1,1.png,,7052
20251212_134053,49266415,play,gaze_sample,1378,1125,,,card,2,3,1,1.png,,7112
20251212_134053,49266485,play,gaze_sample,1376,1080,,,card,2,3,1,1.png,,7182
20251212_134053,49266537,play,gaze_sample,1338,994,,,card,2,3,1,1.png,,7234
20251212_134053,49266603,play,gaze_sample,1352,939,,,card,2,3,1,1.png,,7300
20251212_134053,49266642,play,click,1324,840,1841,1039,card,2,4,2,2.png,0,7319
20251212_134053,49266662,play,gaze_sample,1316,858,,,card,2,3,1,1.png,,7359
20251212_134053,49266739,play,gaze_sample,1316,858,,,card,2,3,1,1.png,,7436
20251212_134053,49266787,play,gaze_sample,1316,858,,,card,2,3,1,1.png,,7484
20251212_134053,49266856,play,gaze_sample,1330,880,,,card,2,3,1,1.png,,7553
20251212_134053,49266923,play,gaze_sample,1308,909,,,card,2,3,1,1.png,,7620
20251212_134053,49266984,play,gaze_sample,1308,909,,,card,2,3,1,1.png,,7681
20251212_134053,49267045,play,gaze_sample,1340,933,,,card,2,3,1,1.png,,7742
20251212_134053,49267103,play,gaze_sample,1340,933,,,card,2,3,1,1.png,,7800
20251212_134053,49267173,play,gaze_sample,1211,981,,,card,2,3,1,1.png,,7870
20251212_134053,49267227,play,gaze_sample,1095,943,,,grid_frame,,,,,,7924
20251212_134053,49267290,play,gaze_sample,943,871,,,card,2,2,4,4.png,,7987
20251212_134053,49267353,play,gaze_sample,796,818,,,card,2,2,4,4.png,,8050
20251212_134053,49267420,play,gaze_sample,568,767,,,grid_frame,,,,,,8117
20251212_134053,49267488,play,gaze_sample,702,767,,,grid_frame,,,,,,8185
20251212_134053,49267539,play,gaze_sample,624,771,,,grid_frame,,,,,,8236
20251212_134053,49267605,play,gaze_sample,578,763,,,grid_frame,,,,,,8302
20251212_134053,49267663,play,gaze_sample,519,737,,,card,1,1,2,2.png,,8360
20251212_134053,49267730,play,gaze_sample,475,719,,,card,1,1,2,2.png,,8427
20251212_134053,49267788,play,gaze_sample,253,690,,,card,1,1,2,2.png,,8485
20251212_134053,49267855,play,gaze_sample,227,621,,,card,1,1,2,2.png,,8552
20251212_134053,49267914,play,gaze_sample,374,700,,,card,1,1,2,2.png,,8611
20251212_134053,49267987,play,gaze_sample,382,707,,,card,1,1,2,2.png,,8684
20251212_134053,49268039,play,gaze_sample,432,818,,,card,2,1,3,3.png,,8736
20251212_134053,49268105,play,gaze_sample,436,745,,,card,1,1,2,2.png,,8802
20251212_134053,49268170,play,gaze_sample,415,750,,,card,1,1,2,2.png,,8867
20251212_134053,49268240,play,gaze_sample,198,648,,,card,1,1,2,2.png,,8938
20251212_134053,49268293,play,gaze_sample,207,747,,,card,1,1,2,2.png,,8990
20251212_134053,49268352,play,gaze_sample,407,772,,,grid_frame,,,,,,9049
20251212_134053,49268422,play,gaze_sample,409,765,,,grid_frame,,,,,,9119
20251212_134053,49268486,play,gaze_sample,371,735,,,card,1,1,2,2.png,,9183
20251212_134053,49268538,play,gaze_sample,359,822,,,card,2,1,3,3.png,,9235
20251212_134053,49268607,play,gaze_sample,355,783,,,grid_frame,,,,,,9304
20251212_134053,49268673,play,gaze_sample,102,658,,,card,1,1,2,2.png,,9370
20251212_134053,49268738,play,gaze_sample,85,764,,,grid_frame,,,,,,9435
20251212_134053,49268784,play,gaze_sample,109,810,,,card,2,1,3,3.png,,9481
20251212_134053,49268852,play,gaze_sample,151,833,,,card,2,1,3,3.png,,9549
20251212_134053,49268920,play,gaze_sample,143,844,,,card,2,1,3,3.png,,9617
20251212_134053,49268987,play,gaze_sample,258,848,,,card,2,1,3,3.png,,9684
20251212_134053,49269041,play,gaze_sample,375,847,,,card,2,1,3,3.png,,9738
20251212_134053,49269100,play,gaze_sample,460,965,,,card,2,1,3,3.png,,9797
20251212_134053,49269171,play,gaze_sample,511,895,,,card,2,1,3,3.png,,9868
20251212_134053,49269228,play,gaze_sample,700,915,,,card,2,2,4,4.png,,9925
20251212_134053,49269290,play,gaze_sample,688,1027,,,card,2,2,4,4.png,,9987
20251212_134053,49269353,play,gaze_sample,771,994,,,card,2,2,4,4.png,,10050
20251212_134053,49269378,play,click,900,959,314,517,card,1,1,2,2.png,1,10051
20251212_134053,49269422,play,gaze_sample,913,1006,,,card,2,2,4,4.png,,10119
20251212_134053,49269475,play,gaze_sample,904,1049,,,card,2,2,4,4.png,,10172
20251212_134053,49269539,play,gaze_sample,1036,1051,,,card,2,2,4,4.png,,10236
20251212_134053,49269606,play,gaze_sample,894,1069,,,card,2,2,4,4.png,,10303
20251212_134053,49269670,play,gaze_sample,789,1040,,,card,2,2,4,4.png,,10367
20251212_134053,49269736,play,gaze_sample,904,1022,,,card,2,2,4,4.png,,10433
20251212_134053,49269786,play,gaze_sample,982,974,,,card,2,2,4,4.png,,10483
20251212_134053,49269855,play,gaze_sample,1006,950,,,card,2,2,4,4.png,,10552
20251212_134053,49269919,play,gaze_sample,1229,963,,,card,2,3,1,1.png,,10616
20251212_134053,49269988,play,gaze_sample,1301,1003,,,card,2,3,1,1.png,,10685
20251212_134053,49270037,play,gaze_sample,1319,1029,,,card,2,3,1,1.png,,10734
20251212_134053,49270104,play,gaze_sample,1250,992,,,card,2,3,1,1.png,,10801
20251212_134053,49270142,play,click,1279,992,1332,1039,card,2,3,1,1.png,0,10818
20251212_134053,49270161,play,gaze_sample,1264,971,,,card,2,3,1,1.png,,10858
20251212_134053,49270233,play,gaze_sample,1280,908,,,card,2,3,1,1.png,,10930
20251212_134053,49270287,play,gaze_sample,1095,912,,,grid_frame,,,,,,10984
20251212_134053,49270360,play,gaze_sample,1112,975,,,card,2,3,1,1.png,,11057
20251212_134053,49270416,play,gaze_sample,1060,968,,,grid_frame,,,,,,11113
20251212_134053,49270480,play,gaze_sample,997,935,,,card,2,2,4,4.png,,11177
20251212_134053,49270537,play,gaze_sample,932,937,,,card,2,2,4,4.png,,11234
20251212_134053,49270605,play,gaze_sample,967,843,,,card,2,2,4,4.png,,11302
20251212_134053,49270670,play,gaze_sample,870,815,,,card,2,2,4,4.png,,11367
20251212_134053,49270729,play,gaze_sample,793,869,,,card,2,2,4,4.png,,11426
20251212_134053,49270785,play,gaze_sample,714,1031,,,card,2,2,4,4.png,,11482
20251212_134053,49270854,play,gaze_sample,714,1031,,,card,2,2,4,4.png,,11551
20251212_134053,49270922,play,gaze_sample,718,1096,,,card,2,2,4,4.png,,11619
20251212_134053,49270981,play,gaze_sample,884,1171,,,card,2,2,4,4.png,,11678
20251212_134053,49271043,play,gaze_sample,1040,1205,,,card,2,2,4,4.png,,11740
20251212_134053,49271102,play,gaze_sample,1161,1172,,,card,2,3,1,1.png,,11799
20251212_134053,49271166,play,gaze_sample,1161,1172,,,card,2,3,1,1.png,,11863
20251212_134053,49271227,play,gaze_sample,1285,1049,,,card,2,3,1,1.png,,11925
20251212_134053,49271288,play,gaze_sample,1418,1049,,,card,2,3,1,1.png,,11985
20251212_134053,49271350,play,gaze_sample,1292,1021,,,card,2,3,1,1.png,,12047
20251212_134053,49271416,play,gaze_sample,1253,960,,,card,2,3,1,1.png,,12113
20251212_134053,49271476,play,gaze_sample,1253,960,,,card,2,3,1,1.png,,12173
20251212_134053,49271536,play,gaze_sample,1253,960,,,card,2,3,1,1.png,,12233
20251212_134053,49271605,play,gaze_sample,1219,900,,,card,2,3,1,1.png,,12302
20251212_134053,49271675,play,gaze_sample,1205,911,,,card,2,3,1,1.png,,12372
20251212_134053,49271738,play,gaze_sample,1142,860,,,card,2,3,1,1.png,,12435
20251212_134053,49271801,play,gaze_sample,1250,896,,,card,2,3,1,1.png,,12498
20251212_134053,49271856,play,gaze_sample,1226,896,,,card,2,3,1,1.png,,12553
20251212_134053,49271921,play,gaze_sample,1243,887,,,card,2,3,1,1.png,,12618
20251212_134053,49271987,play,gaze_sample,1243,887,,,card,2,3,1,1.png,,12684
20251212_134053,49272032,play,gaze_sample,1243,887,,,card,2,3,1,1.png,,12729
20251212_134053,49272110,play,gaze_sample,1230,868,,,card,2,3,1,1.png,,12807
20251212_134053,49272171,play,gaze_sample,1230,868,,,card,2,3,1,1.png,,12868
20251212_134053,49272236,play,gaze_sample,1230,868,,,card,2,3,1,1.png,,12933
20251212_134053,49272358,play,gaze_sample,1268,894,,,card,2,3,1,1.png,,13055
20251212_134053,49272420,play,gaze_sample,1249,877,,,card,2,3,1,1.png,,13117
20251212_134053,49272480,play,gaze_sample,1218,904,,,card,2,3,1,1.png,,13177
20251212_134053,49272539,play,gaze_sample,1043,902,,,card,2,2,4,4.png,,13236
20251212_134053,49272598,play,gaze_sample,1043,902,,,card,2,2,4,4.png,,13295
20251212_134053,49272635,play,click,936,936,1841,517,card,1,4,3,3.png,0,13312
20251212_134053,49272667,play,gaze_sample,806,940,,,card,2,2,4,4.png,,13364
20251212_134053,49272728,play,gaze_sample,645,949,,,card,2,2,4,4.png,,13425
20251212_134053,49272788,play,gaze_sample,532,977,,,card,2,1,3,3.png,,13485
20251212_134053,49272857,play,gaze_sample,516,1014,,,card,2,1,3,3.png,,13554
20251212_134053,49272919,play,gaze_sample,500,990,,,card,2,1,3,3.png,,13616
20251212_134053,49272989,play,gaze_sample,523,967,,,card,2,1,3,3.png,,13686
20251212_134053,49273040,play,gaze_sample,694,942,,,card,2,2,4,4.png,,13737
20251212_134053,49273104,play,gaze_sample,834,899,,,card,2,2,4,4.png,,13801
20251212_134053,49273175,play,gaze_sample,916,918,,,card,2,2,4,4.png,,13872
20251212_134053,49273237,play,gaze_sample,1053,902,,,card,2,2,4,4.png,,13934
20251212_134053,49273293,play,gaze_sample,937,897,,,card,2,2,4,4.png,,13990
20251212_134053,49273330,play,click,942,908,823,1039,card,2,2,4,4.png,0,14007
20251212_134053,49273353,play,gaze_sample,852,938,,,card,2,2,4,4.png,,14050
20251212_134053,49273419,play,gaze_sample,961,876,,,card,2,2,4,4.png,,14116
20251212_134053,49273492,play,gaze_sample,820,854,,,card,2,2,4,4.png,,14189
20251212_134053,49273543,play,gaze_sample,835,855,,,card,2,2,4,4.png,,14240
20251212_134053,49273606,play,gaze_sample,692,894,,,card,2,2,4,4.png,,14303
20251212_134053,49273670,play,gaze_sample,662,872,,,card,2,2,4,4.png,,14367
20251212_134053,49273736,play,gaze_sample,471,952,,,card,2,1,3,3.png,,14433
20251212_134053,49273791,play,gaze_sample,604,953,,,card,2,2,4,4.png,,14488
20251212_134053,49273848,play,gaze_sample,604,949,,,card,2,2,4,4.png,,14545
20251212_134053,49273912,play,gaze_sample,581,894,,,grid_frame,,,,,,14609
20251212_134053,49273975,play,gaze_sample,582,865,,,grid_frame,,,,,,14672
20251212_134053,49274038,play,gaze_sample,541,820,,,card,2,1,3,3.png,,14735
