session_id,game_id,timestamp_ms,phase,event_type,gaze_x,gaze_y,click_x,click_y,element_type,card_row,card_col,card_id,card_image_name,matched,game_time_ms
20251218_155156,6,57506309,memorization,phase_start,,,,,,,,,,,0
20251218_155156,6,57506390,memorization,gaze_sample,1396,731,,,card,2,3,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\4.png,,0
20251218_155156,6,57506449,memorization,gaze_sample,1114,586,,,grid_frame,,,,,,0
20251218_155156,6,57506507,memorization,gaze_sample,875,438,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251218_155156,6,57506575,memorization,gaze_sample,875,438,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251218_155156,6,57506638,memorization,gaze_sample,875,438,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251218_155156,6,57506694,memorization,gaze_sample,664,299,,,grid_frame,,,,,,0
20251218_155156,6,57506761,memorization,gaze_sample,485,80,,,other,,,,,,0
20251218_155156,6,57506829,memorization,gaze_sample,444,28,,,other,,,,,,0
20251218_155156,6,57506888,memorization,gaze_sample,531,137,,,other,,,,,,0
20251218_155156,6,57506945,memorization,gaze_sample,531,137,,,other,,,,,,0
20251218_155156,6,57507009,memorization,gaze_sample,531,137,,,other,,,,,,0
20251218_155156,6,57507070,memorization,gaze_sample,531,137,,,other,,,,,,0
20251218_155156,6,57507137,memorization,gaze_sample,531,137,,,other,,,,,,0
20251218_155156,6,57507203,memorization,gaze_sample,665,113,,,status_label,,,,,,0
20251218_155156,6,57507257,memorization,gaze_sample,665,113,,,status_label,,,,,,0
20251218_155156,6,57507328,memorization,gaze_sample,608,54,,,other,,,,,,0
20251218_155156,6,57507384,memorization,gaze_sample,653,223,,,grid_frame,,,,,,0
20251218_155156,6,57507442,memorization,gaze_sample,653,223,,,grid_frame,,,,,,0
20251218_155156,6,57507504,memorization,gaze_sample,653,223,,,grid_frame,,,,,,0
20251218_155156,6,57507574,memorization,gaze_sample,653,223,,,grid_frame,,,,,,0
20251218_155156,6,57507642,memorization,gaze_sample,872,273,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251218_155156,6,57507697,memorization,gaze_sample,875,133,,,other,,,,,,0
20251218_155156,6,57507758,memorization,gaze_sample,968,184,,,timer_label,,,,,,0
20251218_155156,6,57507830,memorization,gaze_sample,1278,277,,,card,1,3,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\6.png,,0
20251218_155156,6,57507892,memorization,gaze_sample,1387,129,,,status_label,,,,,,0
20251218_155156,6,57507951,memorization,gaze_sample,1387,129,,,status_label,,,,,,0
20251218_155156,6,57508007,memorization,gaze_sample,1387,129,,,status_label,,,,,,0
20251218_155156,6,57508076,memorization,gaze_sample,1387,129,,,status_label,,,,,,0
20251218_155156,6,57508143,memorization,gaze_sample,1387,129,,,status_label,,,,,,0
20251218_155156,6,57508197,memorization,gaze_sample,1387,129,,,status_label,,,,,,0
20251218_155156,6,57508256,memorization,gaze_sample,1317,84,,,other,,,,,,0
20251218_155156,6,57508327,memorization,gaze_sample,1184,41,,,other,,,,,,0
20251218_155156,6,57508384,memorization,gaze_sample,1184,41,,,other,,,,,,0
20251218_155156,6,57508449,memorization,gaze_sample,1184,41,,,other,,,,,,0
20251218_155156,6,57508514,memorization,gaze_sample,1163,35,,,other,,,,,,0
20251218_155156,6,57508577,memorization,gaze_sample,981,-29,,,other,,,,,,0
20251218_155156,6,57508637,memorization,gaze_sample,981,-29,,,other,,,,,,0
20251218_155156,6,57508702,memorization,gaze_sample,981,-29,,,other,,,,,,0
20251218_155156,6,57508759,memorization,gaze_sample,981,-29,,,other,,,,,,0
20251218_155156,6,57508820,memorization,gaze_sample,981,-29,,,other,,,,,,0
20251218_155156,6,57508890,memorization,gaze_sample,981,-29,,,other,,,,,,0
20251218_155156,6,57508951,memorization,gaze_sample,981,-29,,,other,,,,,,0
20251218_155156,6,57509011,memorization,gaze_sample,975,-38,,,other,,,,,,0
20251218_155156,6,57509076,memorization,gaze_sample,1069,-8,,,other,,,,,,0
20251218_155156,6,57509141,memorization,gaze_sample,1306,68,,,other,,,,,,0
20251218_155156,6,57509201,memorization,gaze_sample,1306,68,,,other,,,,,,0
20251218_155156,6,57509254,memorization,gaze_sample,1306,68,,,other,,,,,,0
20251218_155156,6,57509321,memorization,gaze_sample,1306,68,,,other,,,,,,0
20251218_155156,6,57509388,memorization,gaze_sample,1306,68,,,other,,,,,,0
20251218_155156,6,57509453,memorization,gaze_sample,1306,68,,,other,,,,,,0
20251218_155156,6,57509505,memorization,gaze_sample,1306,68,,,other,,,,,,0
20251218_155156,6,57509572,memorization,gaze_sample,1306,68,,,other,,,,,,0
20251218_155156,6,57509639,memorization,gaze_sample,1306,68,,,other,,,,,,0
20251218_155156,6,57509703,memorization,gaze_sample,1311,54,,,other,,,,,,0
20251218_155156,6,57509754,memorization,gaze_sample,1311,54,,,other,,,,,,0
20251218_155156,6,57509823,memorization,gaze_sample,1311,54,,,other,,,,,,0
20251218_155156,6,57509888,memorization,gaze_sample,1311,54,,,other,,,,,,0
20251218_155156,6,57509951,memorization,gaze_sample,1311,54,,,other,,,,,,0
20251218_155156,6,57510005,memorization,gaze_sample,1311,54,,,other,,,,,,0
20251218_155156,6,57510072,memorization,gaze_sample,1311,54,,,other,,,,,,0
20251218_155156,6,57510139,memorization,gaze_sample,1311,54,,,other,,,,,,0
20251218_155156,6,57510198,memorization,gaze_sample,1311,54,,,other,,,,,,0
20251218_155156,6,57510255,memorization,gaze_sample,1311,54,,,other,,,,,,0
20251218_155156,6,57510325,memorization,gaze_sample,1374,245,,,grid_frame,,,,,,0
20251218_155156,6,57510388,memorization,gaze_sample,1374,245,,,grid_frame,,,,,,0
20251218_155156,6,57510454,memorization,gaze_sample,1374,245,,,grid_frame,,,,,,0
20251218_155156,6,57510507,memorization,gaze_sample,1374,245,,,grid_frame,,,,,,0
20251218_155156,6,57510574,memorization,gaze_sample,1374,245,,,grid_frame,,,,,,0
20251218_155156,6,57510642,memorization,gaze_sample,1374,245,,,grid_frame,,,,,,0
20251218_155156,6,57510706,memorization,gaze_sample,1280,224,,,grid_frame,,,,,,0
20251218_155156,6,57510759,memorization,gaze_sample,1192,224,,,grid_frame,,,,,,0
20251218_155156,6,57510822,memorization,gaze_sample,1192,224,,,grid_frame,,,,,,0
20251218_155156,6,57510889,memorization,gaze_sample,1192,224,,,grid_frame,,,,,,0
20251218_155156,6,57510956,memorization,gaze_sample,929,121,,,status_label,,,,,,0
20251218_155156,6,57511008,memorization,gaze_sample,745,63,,,other,,,,,,0
20251218_155156,6,57511073,memorization,gaze_sample,745,63,,,other,,,,,,0
20251218_155156,6,57511137,memorization,gaze_sample,745,63,,,other,,,,,,0
20251218_155156,6,57511204,memorization,gaze_sample,745,63,,,other,,,,,,0
20251218_155156,6,57511260,memorization,gaze_sample,546,-168,,,other,,,,,,0
20251218_155156,6,57511326,memorization,gaze_sample,577,-170,,,other,,,,,,0
20251218_155156,6,57511423,memorization,phase_end,,,,,,,,,,,0
20251218_155156,6,57511423,play,phase_start,,,,,,,,,,,0
