session_id,game_id,timestamp_ms,phase,event_type,gaze_x,gaze_y,click_x,click_y,element_type,card_row,card_col,card_id,card_image_name,matched,game_time_ms
20260119_223119,1,81164259,memorization,phase_start,,,,,,,,,,,0
20260119_223119,1,81164322,memorization,gaze_sample,1127,621,,,grid_frame,,,,,,0
20260119_223119,1,81164385,memorization,gaze_sample,1124,619,,,grid_frame,,,,,,0
20260119_223119,1,81164444,memorization,gaze_sample,1086,643,,,card,2,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81164505,memorization,gaze_sample,1087,672,,,card,2,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81164568,memorization,gaze_sample,1081,688,,,card,2,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81164646,memorization,gaze_sample,986,734,,,card,2,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81164707,memorization,gaze_sample,914,763,,,card,2,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81164772,memorization,gaze_sample,825,791,,,card,2,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81164831,memorization,gaze_sample,730,781,,,card,2,2,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81164891,memorization,gaze_sample,652,783,,,card,2,2,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81164952,memorization,gaze_sample,670,759,,,card,2,2,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81165016,memorization,gaze_sample,661,751,,,card,2,2,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81165076,memorization,gaze_sample,622,729,,,card,2,2,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81165138,memorization,gaze_sample,560,747,,,card,2,2,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81165203,memorization,gaze_sample,539,739,,,card,2,2,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81165264,memorization,gaze_sample,613,735,,,card,2,2,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81165326,memorization,gaze_sample,736,729,,,card,2,2,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81165387,memorization,gaze_sample,899,723,,,card,2,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81165448,memorization,gaze_sample,1102,704,,,card,2,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (3).jpg,,0
20260119_223119,1,81165511,memorization,gaze_sample,1245,703,,,card,2,4,7,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (7).jpg,,0
20260119_223119,1,81165573,memorization,gaze_sample,1302,694,,,card,2,4,7,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (7).jpg,,0
20260119_223119,1,81165635,memorization,gaze_sample,1326,689,,,card,2,4,7,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (7).jpg,,0
20260119_223119,1,81165696,memorization,gaze_sample,1368,688,,,card,2,4,7,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (7).jpg,,0
20260119_223119,1,81165758,memorization,gaze_sample,1303,692,,,card,2,4,7,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (7).jpg,,0
20260119_223119,1,81165822,memorization,gaze_sample,1201,695,,,card,2,4,7,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\medium\medium (7).jpg,,0
