session_id,game_id,timestamp_ms,phase,event_type,gaze_x,gaze_y,click_x,click_y,element_type,card_row,card_col,card_id,card_image_name,matched,game_time_ms
20260117_202243,1,73414465,memorization,phase_start,,,,,,,,,,,0
20260117_202243,1,73414534,memorization,gaze_sample,1767,701,,,card,1,3,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73414596,memorization,gaze_sample,1697,636,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73414658,memorization,gaze_sample,1691,604,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73414721,memorization,gaze_sample,1687,586,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73414782,memorization,gaze_sample,1704,587,,,grid_frame,,,,,,0
20260117_202243,1,73414845,memorization,gaze_sample,1675,559,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73414907,memorization,gaze_sample,1674,558,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73414971,memorization,gaze_sample,1644,558,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73415033,memorization,gaze_sample,1579,574,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73415095,memorization,gaze_sample,1469,564,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73415158,memorization,gaze_sample,1390,562,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73415219,memorization,gaze_sample,1339,571,,,grid_frame,,,,,,0
20260117_202243,1,73415297,memorization,gaze_sample,1342,576,,,grid_frame,,,,,,0
20260117_202243,1,73415360,memorization,gaze_sample,1389,554,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73415421,memorization,gaze_sample,1458,556,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73415482,memorization,gaze_sample,1573,554,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73415542,memorization,gaze_sample,1661,527,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73415605,memorization,gaze_sample,1711,514,,,grid_frame,,,,,,0
20260117_202243,1,73415667,memorization,gaze_sample,1727,531,,,grid_frame,,,,,,0
20260117_202243,1,73415730,memorization,gaze_sample,1733,519,,,grid_frame,,,,,,0
20260117_202243,1,73415791,memorization,gaze_sample,1686,512,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73415853,memorization,gaze_sample,1639,522,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
20260117_202243,1,73415915,memorization,gaze_sample,1629,525,,,card,1,2,7,D:\main\Desktop\Inzynierka\git\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\easy\easy (7).jpg,,0
