session_id,game_id,timestamp_ms,phase,event_type,gaze_x,gaze_y,click_x,click_y,element_type,card_row,card_col,card_id,card_image_name,matched,game_time_ms
20260104_172516,2,62783884,memorization,phase_start,,,,,,,,,,,0
20260104_172516,2,62783954,memorization,gaze_sample,1045,382,,,card,1,3,1,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\1.png,,0
20260104_172516,2,62784014,memorization,gaze_sample,907,526,,,card,1,2,2,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20260104_172516,2,62784067,memorization,gaze_sample,767,664,,,card,2,2,4,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\4.png,,0
20260104_172516,2,62784141,memorization,gaze_sample,712,841,,,card,2,2,4,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\4.png,,0
20260104_172516,2,62784205,memorization,gaze_sample,531,1006,,,other,,,,,,0
20260104_172516,2,62784262,memorization,gaze_sample,501,1011,,,other,,,,,,0
20260104_172516,2,62784327,memorization,gaze_sample,500,1031,,,other,,,,,,0
20260104_172516,2,62784389,memorization,gaze_sample,496,1063,,,other,,,,,,0
20260104_172516,2,62784443,memorization,gaze_sample,411,1060,,,other,,,,,,0
20260104_172516,2,62784513,memorization,gaze_sample,498,939,,,grid_frame,,,,,,0
20260104_172516,2,62784576,memorization,gaze_sample,567,771,,,card,2,2,4,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\4.png,,0
20260104_172516,2,62784634,memorization,gaze_sample,618,630,,,card,2,2,4,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\4.png,,0
20260104_172516,2,62784695,memorization,gaze_sample,682,464,,,card,1,2,2,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20260104_172516,2,62784758,memorization,gaze_sample,748,308,,,card,1,2,2,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20260104_172516,2,62784818,memorization,gaze_sample,769,271,,,card,1,2,2,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20260104_172516,2,62784881,memorization,gaze_sample,779,259,,,card,1,2,2,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20260104_172516,2,62784944,memorization,gaze_sample,823,221,,,grid_frame,,,,,,0
20260104_172516,2,62785006,memorization,gaze_sample,870,214,,,grid_frame,,,,,,0
20260104_172516,2,62785073,memorization,gaze_sample,940,181,,,other,,,,,,0
20260104_172516,2,62785134,memorization,gaze_sample,1027,164,,,timer_label,,,,,,0
20260104_172516,2,62785196,memorization,gaze_sample,1088,152,,,timer_label,,,,,,0
20260104_172516,2,62785258,memorization,gaze_sample,1146,138,,,other,,,,,,0
20260104_172516,2,62785317,memorization,gaze_sample,1237,122,,,other,,,,,,0
