session_id,game_id,timestamp_ms,phase,event_type,gaze_x,gaze_y,click_x,click_y,element_type,card_row,card_col,card_id,card_image_name,matched,game_time_ms
20260105_195657,1,71938041,memorization,phase_start,,,,,,,,,,,0
20260105_195657,1,71938122,memorization,gaze_sample,1130,482,,,grid_frame,,,,,,0
20260105_195657,1,71938181,memorization,gaze_sample,1115,544,,,card,1,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\3.png,,0
20260105_195657,1,71938256,memorization,gaze_sample,1071,545,,,card,1,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\3.png,,0
20260105_195657,1,71938369,memorization,gaze_sample,1105,521,,,card,1,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\3.png,,0
20260105_195657,1,71938446,memorization,gaze_sample,1042,537,,,card,1,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\3.png,,0
20260105_195657,1,71938506,memorization,gaze_sample,994,553,,,card,1,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\3.png,,0
20260105_195657,1,71938556,memorization,gaze_sample,910,543,,,card,1,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\3.png,,0
20260105_195657,1,71938631,memorization,gaze_sample,850,540,,,card,1,3,3,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\3.png,,0
20260105_195657,1,71938697,memorization,gaze_sample,804,591,,,grid_frame,,,,,,0
20260105_195657,1,71938758,memorization,gaze_sample,845,620,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71938823,memorization,gaze_sample,843,664,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71938900,memorization,gaze_sample,908,707,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71938961,memorization,gaze_sample,1039,749,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71939008,memorization,gaze_sample,1145,751,,,grid_frame,,,,,,0
20260105_195657,1,71939090,memorization,gaze_sample,1202,760,,,card,2,4,1,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\1.png,,0
20260105_195657,1,71939155,memorization,gaze_sample,1207,743,,,card,2,4,1,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\1.png,,0
20260105_195657,1,71939208,memorization,gaze_sample,1187,735,,,card,2,4,1,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\1.png,,0
20260105_195657,1,71939259,memorization,gaze_sample,1083,721,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71939332,memorization,gaze_sample,955,724,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71939393,memorization,gaze_sample,872,710,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71939457,memorization,gaze_sample,843,718,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71939519,memorization,gaze_sample,793,716,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71939585,memorization,gaze_sample,817,707,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71939643,memorization,gaze_sample,832,729,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71939709,memorization,gaze_sample,839,670,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
20260105_195657,1,71939770,memorization,gaze_sample,862,643,,,card,2,3,5,C:\Users\domin\OneDrive\Documents\Studia\Inzynierka\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\5.png,,0
