session_id,game_id,timestamp_ms,phase,event_type,gaze_x,gaze_y,click_x,click_y,element_type,card_row,card_col,card_id,card_image_name,matched,game_time_ms
20251216_171336,1,62067682,memorization,phase_start,,,,,,,,,,,0
20251216_171336,1,62067823,memorization,gaze_sample,1157,709,,,card,1,3,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\4.png,,0
20251216_171336,1,62067891,memorization,gaze_sample,1228,772,,,grid_frame,,,,,,0
20251216_171336,1,62067959,memorization,gaze_sample,1268,764,,,grid_frame,,,,,,0
20251216_171336,1,62068023,memorization,gaze_sample,1263,786,,,grid_frame,,,,,,0
20251216_171336,1,62068074,memorization,gaze_sample,1258,784,,,grid_frame,,,,,,0
20251216_171336,1,62068143,memorization,gaze_sample,1224,805,,,grid_frame,,,,,,0
20251216_171336,1,62068211,memorization,gaze_sample,1158,802,,,grid_frame,,,,,,0
20251216_171336,1,62068281,memorization,gaze_sample,1030,794,,,grid_frame,,,,,,0
20251216_171336,1,62068328,memorization,gaze_sample,920,765,,,grid_frame,,,,,,0
20251216_171336,1,62068392,memorization,gaze_sample,804,745,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62068466,memorization,gaze_sample,749,712,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62068526,memorization,gaze_sample,702,684,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62068582,memorization,gaze_sample,829,676,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62068647,memorization,gaze_sample,933,647,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62068703,memorization,gaze_sample,933,647,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62068768,memorization,gaze_sample,954,625,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62068832,memorization,gaze_sample,973,614,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62068895,memorization,gaze_sample,1028,610,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62068957,memorization,gaze_sample,846,601,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62069022,memorization,gaze_sample,720,617,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62069082,memorization,gaze_sample,695,634,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62069142,memorization,gaze_sample,638,633,,,card,1,2,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\2.png,,0
20251216_171336,1,62069207,memorization,gaze_sample,545,610,,,card,1,1,,C:\ola\uczelniane\inzynierka\repo\EyeTracker-MemoryGameAnalyses\MemoryGame_App\images\3.png,,0
20251216_171336,1,62069266,memorization,gaze_sample,566,606,,,grid_frame,,,,,,0
20251216_171336,1,62069327,memorization,gaze_sample,559,600,,,grid_frame,,,,,,0
